Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember
475.8,3.9694,2,0,1,0.29555,0,0,1,0.23208,1,0,1,0.27923,1,1,1,1.0494,2,0,1,0.34961,1,0,1,0.1944,1,0,0,0.20506,2,0,0,0.082191,2,0,0,0.26589,2,0,0
475.9,3.9401,2,0,1,0.497,0,0,1,0.26821,1,0,1,0.16013,1,1,1,3.1937,1,0,1,0.16577,1,0,1,0.10395,1,0,0,0.18646,1,0,0,0.16767,2,0,0,0.45787,2,0,0
476,6.2199,2,0,1,0.17768,0,0,1,0.30923,1,0,1,0.084152,1,1,1,6.9053,1,0,1,0.36276,1,0,1,0.19041,1,0,0,0.14434,1,0,0,0.29643,2,0,0,0.11074,2,0,0
476.1,2.3699,2,0,1,0.3592,0,0,1,0.22933,1,0,1,0.10559,1,1,1,7.3078,1,1,1,0.14051,1,0,1,0.16859,1,0,0,0.20639,2,0,0,0.31159,2,0,0,0.18543,2,0,0
476.2,3.1092,2,0,1,0.2512,0,0,1,0.12815,1,0,1,0.071494,1,1,1,5.1896,1,0,1,0.33999,1,0,1,0.31056,1,0,0,0.17233,2,0,0,0.20948,2,0,0,0.18821,2,0,0
476.3,2.1236,2,0,1,0.23377,0,0,1,0.11232,1,0,1,0.05087,1,1,1,3.6049,1,1,1,0.41013,1,0,1,0.19724,1,0,0,0.17691,2,0,0,0.13893,2,0,0,0.12308,2,0,0
476.4,2.0579,2,0,1,0.091943,0,0,1,0.079915,1,0,1,0.10975,1,1,1,3.0888,1,1,1,0.67576,1,0,1,0.44429,1,0,0,0.073668,2,0,0,0.12749,2,0,0,0.14602,2,0,0
476.5,5.8283,2,0,1,0.24757,0,0,1,0.099338,1,0,1,0.095628,1,1,1,2.7977,1,1,1,0.41073,1,0,1,0.65837,1,0,0,0.12054,2,0,0,0.21892,2,0,0,0.22109,2,0,0
476.6,3.4094,2,0,1,0.29259,0,0,1,0.22008,1,0,1,0.079095,1,1,1,2.6092,1,1,1,0.5195,1,0,1,0.15633,1,0,0,0.16736,2,0,0,0.31966,2,0,0,0.25072,2,0,0
476.7,1.0836,2,0,1,0.086175,0,0,1,0.12703,1,0,1,0.061841,1,1,1,2.7161,1,0,1,0.49633,1,0,1,0.23949,1,0,0,0.039208,2,0,0,0.30563,2,0,0,0.22511,2,0,0
476.8,1.1783,2,0,1,0.17261,0,0,1,0.045348,1,0,1,0.051531,1,1,1,2.2155,1,0,1,0.43646,1,0,1,0.36848,1,0,0,0.10828,2,0,0,0.32665,2,0,0,0.12331,2,0,0
476.9,1.1883,2,0,1,0.19772,0,0,1,0.050206,1,0,1,0.16951,1,1,1,0.99135,1,0,1,0.59447,1,0,1,0.34286,1,0,0,0.09014,2,0,0,0.29046,2,0,0,0.12465,2,0,0
477,1.884,2,0,1,0.025639,0,0,1,0.093835,1,0,1,0.14066,1,1,1,0.36301,1,0,1,0.61609,1,0,1,0.15686,1,0,0,0.33922,2,0,0,0.25997,2,0,0,0.18634,2,0,0
477.1,3.2451,2,0,1,0.11813,0,0,1,0.15914,1,0,1,0.25411,1,1,1,1.7769,1,0,1,0.71387,1,0,1,0.34023,1,0,0,0.21984,2,0,0,0.25014,2,0,0,0.17661,2,0,0
477.2,1.0307,2,0,1,0.072933,0,0,1,0.059231,1,0,1,0.24199,1,1,1,3.951,1,0,1,0.62816,1,0,1,0.39018,1,0,0,0.10247,2,0,0,0.18127,2,0,0,0.12622,2,0,0
477.3,2.3935,2,0,1,0.030934,0,0,1,0.04064,1,0,1,0.19676,1,1,1,4.5586,1,0,1,0.19453,1,0,1,0.66895,1,0,0,0.15639,2,0,0,0.057175,2,0,0,0.20306,2,0,0
477.4,2.8974,2,0,1,0.12054,0,0,1,0.051782,1,0,1,0.11104,1,1,1,3.2858,1,0,1,0.39103,1,0,1,0.66223,1,0,0,0.12738,2,0,0,0.09932,2,0,0,0.27013,2,0,0
477.5,1.7179,2,0,1,0.078995,0,0,1,0.090946,1,0,1,0.058529,1,1,1,2.3979,1,0,1,0.26277,1,0,1,0.50442,1,0,0,0.16861,2,0,0,0.30874,2,0,0,0.51169,2,0,0
477.6,0.64424,2,0,1,0.18048,0,0,1,0.11796,1,0,1,0.046259,1,1,1,2.7202,1,0,1,0.45991,1,0,1,0.13279,1,0,0,0.28151,2,0,0,0.56741,2,0,0,0.293,2,0,0
477.7,0.43357,2,0,1,0.12191,0,0,1,0.035505,1,0,1,0.1041,1,1,1,2.0022,1,0,1,0.48903,1,0,1,0.1245,1,0,0,0.32357,2,0,0,0.51388,2,0,0,0.43245,2,0,0
477.8,0.27646,2,0,1,0.11019,0,0,1,0.058511,1,0,1,0.15214,1,1,1,2.0758,1,0,1,0.22492,1,0,1,0.18758,1,0,0,0.36677,2,0,0,0.48932,2,0,0,0.57464,2,0,0
477.9,0.27372,2,0,1,0.088409,0,0,1,0.018221,1,0,1,0.1268,1,1,1,2.5676,1,0,1,0.59822,1,0,1,0.25693,1,0,0,0.1576,2,0,0,0.4601,2,0,0,0.29202,2,0,0
478,0.48571,2,0,1,0.052428,0,0,1,0.03956,1,0,1,0.23311,1,1,1,2.299,1,1,1,0.50165,1,0,1,0.17464,1,0,0,0.085223,2,0,0,0.47707,2,0,0,0.099379,2,0,0
478.1,0.24817,2,0,1,0.053437,0,0,1,0.038966,1,0,1,0.17292,1,1,1,1.7569,1,1,1,0.67447,1,0,1,0.14843,1,0,0,0.20396,2,0,0,0.61836,2,0,0,0.1068,2,0,0
478.2,0.29934,2,0,1,0.16423,0,0,1,0.055051,1,0,1,0.1327,1,1,1,0.67145,1,1,1,0.35595,1,0,1,0.20444,1,0,0,0.40685,2,0,0,0.57725,2,0,0,0.13437,2,0,0
478.3,0.88025,2,0,1,0.17492,0,0,1,0.053867,1,0,1,0.20865,1,1,1,0.45494,1,1,1,0.93776,1,0,1,0.13076,1,0,0,0.33542,2,0,0,0.52416,2,0,0,0.13632,2,0,0
478.4,0.93673,2,0,1,0.089768,0,0,1,0.029497,1,0,1,0.081518,1,1,1,0.37331,1,1,1,0.47701,1,0,1,0.093031,1,0,0,0.2926,2,0,0,0.49126,2,0,0,0.075294,2,0,0
478.5,0.87207,2,0,1,0.13989,0,0,1,0.067155,1,0,1,0.23524,1,1,1,0.35351,1,1,1,0.45545,1,0,1,0.082468,1,0,0,0.34186,2,0,0,0.24489,2,0,0,0.056965,2,0,0
478.6,0.82169,2,0,1,0.070755,0,0,1,0.040353,1,0,1,0.22509,1,1,1,0.16894,1,1,1,0.65507,1,0,1,0.1931,1,0,0,0.31988,2,0,0,0.42352,2,0,0,0.054186,2,0,0
478.7,0.78099,2,0,1,0.021784,0,0,1,0.027762,1,0,1,0.064946,1,1,1,0.72152,1,1,1,0.37352,1,0,1,0.1752,1,0,0,0.25859,2,0,0,0.1935,2,0,0,0.14444,2,0,0
478.8,0.64634,2,0,1,0.025958,0,0,1,0.034145,1,0,1,0.17387,1,1,1,0.67189,1,1,1,0.92861,1,0,1,0.10533,1,0,0,0.10791,2,0,0,0.041759,2,0,0,0.42025,2,0,0
478.9,0.52378,2,0,1,0.054798,0,0,1,0.031977,1,0,1,0.16383,1,1,1,0.7346,1,1,1,0.97123,1,0,1,0.25128,1,0,0,0.17313,2,0,0,0.30874,2,0,0,0.84317,2,0,0
479,0.5328,2,0,1,0.056687,0,0,1,0.020573,1,0,1,0.085274,1,1,1,0.92673,1,1,1,0.47825,1,0,1,0.16736,1,0,0,0.10541,2,0,0,0.73052,2,0,0,0.95063,2,0,0
479.1,0.38255,2,0,1,0.036872,0,0,1,0.038036,1,0,1,0.03273,1,1,1,1.0499,1,1,1,0.4808,1,0,1,0.14694,1,0,0,0.13329,2,0,0,0.58416,2,0,0,0.80288,2,0,0
479.2,0.19375,2,0,1,0.036812,0,0,1,0.018594,1,0,1,0.019601,1,1,1,0.65777,1,0,1,0.6941,2,0,1,0.046557,1,0,0,0.133,2,0,0,0.70761,2,0,0,0.76438,2,0,0
479.3,0.24112,2,0,1,0.019844,0,0,1,0.026717,1,0,1,0.039353,1,1,1,0.70576,1,0,1,0.63656,2,0,1,0.14748,1,0,0,0.11997,2,0,0,0.64569,2,0,0,0.8431,2,0,0
479.4,0.21711,2,0,1,0.023572,0,0,1,0.011856,1,0,1,0.072424,1,1,1,0.45993,1,0,1,0.25324,2,0,1,0.15248,1,0,0,0.22886,2,0,0,0.64819,2,0,0,2.2646,2,0,0
479.5,0.16915,2,0,1,0.034415,0,0,1,0.019973,1,0,1,0.10575,1,1,1,0.60015,1,0,1,1.3295,1,0,1,0.15138,1,0,0,0.31647,2,0,0,0.46024,2,0,0,1.2294,2,0,0
479.6,0.94565,2,0,1,0.023299,0,0,1,0.036226,1,0,1,0.12542,1,1,1,0.44907,1,0,1,0.4061,1,0,1,0.32037,1,0,0,0.3195,2,0,0,0.49852,2,0,0,0.21136,2,0,0
479.7,2.7014,2,0,1,0.011961,0,0,1,0.014984,1,0,1,0.12149,1,1,1,0.73736,1,1,1,0.7275,1,0,1,0.39522,1,0,0,0.26928,2,0,0,0.38232,2,0,0,0.35759,2,0,0
479.8,2.3772,2,0,1,0.05256,0,0,1,0.035601,1,0,1,0.062732,1,1,1,0.70524,1,1,1,0.53034,1,0,1,0.28824,1,0,0,0.1762,2,0,0,0.35,2,0,0,0.36307,2,0,0
479.9,1.399,2,0,1,0.069993,0,0,1,0.02743,1,0,1,0.052675,1,1,1,0.46161,1,1,1,0.3238,1,0,1,0.26138,1,0,0,0.11737,2,0,0,0.36656,2,0,0,0.29155,2,0,0
480,0.78277,2,0,1,0.026834,0,0,1,0.031302,1,0,1,0.034573,1,1,1,0.51787,1,0,1,0.21242,1,0,1,0.14629,1,0,0,0.14206,2,0,0,0.36237,1,0,0,0.32258,2,0,0
480.1,2.261,2,0,1,0.033157,0,0,1,0.04762,1,0,1,0.090459,1,1,1,1.0559,1,0,1,0.62451,1,0,1,0.11567,1,0,0,0.14023,2,0,0,0.14441,1,0,0,0.30029,2,0,0
480.2,2.012,2,0,1,0.052168,0,0,1,0.054488,1,0,1,0.096023,1,1,1,0.96368,1,0,1,0.64463,1,0,1,0.12791,1,0,0,0.1619,2,0,0,0.049411,1,0,0,0.2135,2,0,0
480.3,0.78456,2,0,1,0.028484,0,0,1,0.10009,1,0,1,0.064921,1,1,1,0.91556,1,0,1,0.26071,1,0,1,0.27316,1,0,0,0.11425,2,0,0,0.082228,1,0,0,0.19199,2,0,0
480.4,0.38879,2,0,1,0.040725,0,0,1,0.068439,1,0,1,0.075703,1,1,1,0.69444,1,0,1,0.62907,1,0,1,0.28101,1,0,0,0.10602,2,0,0,0.14299,1,0,0,0.078258,2,0,0
480.5,0.39089,2,0,1,0.053226,0,0,1,0.070352,1,0,1,0.039069,1,1,1,0.78993,1,0,1,0.16318,1,0,1,0.16943,1,0,0,0.11191,2,0,0,0.2326,1,0,0,0.037908,2,0,0
480.6,0.50345,2,0,1,0.038874,0,0,1,0.047686,1,0,1,0.018649,1,1,1,0.49154,1,0,1,0.21718,1,0,1,0.081217,1,0,0,0.080955,2,0,0,0.076946,1,0,0,0.08371,2,0,0
480.7,0.19846,2,0,1,0.09261,0,0,1,0.022024,1,0,1,0.045398,1,1,1,0.65605,1,0,1,0.10458,1,0,1,0.12821,1,0,0,0.075714,2,0,0,0.062144,1,0,0,0.057268,2,0,0
480.8,0.4016,2,0,1,0.032026,0,0,1,0.017375,1,0,1,0.038187,1,1,1,0.53294,1,0,1,0.19689,1,0,1,0.12307,1,0,0,0.05262,2,0,0,0.097567,1,0,0,0.065934,2,0,0
480.9,0.27364,2,0,1,0.048902,0,0,1,0.041296,1,0,1,0.051411,1,1,1,0.31024,1,0,1,0.13807,1,0,1,0.048214,1,0,0,0.1372,2,0,0,0.11206,1,0,0,0.064717,2,0,0
481,0.12831,2,0,1,0.048745,0,0,1,0.019109,1,0,1,0.072002,1,1,1,0.21281,1,0,1,0.059974,1,0,1,0.087535,1,0,0,0.072079,2,0,0,0.16659,1,0,0,0.17513,2,0,0
481.1,0.21816,2,0,1,0.12847,0,0,1,0.040836,1,0,1,0.058239,1,1,1,0.13165,1,0,1,0.087141,1,0,1,0.055118,1,0,0,0.067392,2,0,0,0.11145,1,0,0,0.50358,2,0,0
481.2,0.35101,2,0,1,0.17495,0,0,1,0.028117,1,0,1,0.0668,1,1,1,0.20981,1,0,1,0.12878,1,0,1,0.062945,1,0,0,0.10622,2,0,0,0.038276,1,0,0,1.1434,2,0,0
481.3,0.45088,2,0,1,0.098026,0,0,1,0.083354,1,0,1,0.032371,1,1,1,0.35008,1,0,1,0.17255,1,0,1,0.10851,1,0,0,0.060457,2,0,0,0.078282,1,0,0,0.63693,2,0,0
481.4,0.3796,2,0,1,0.014835,0,0,1,0.053516,1,0,1,0.046893,1,1,1,0.35424,1,0,1,0.17859,1,0,1,0.021667,1,0,0,0.06327,2,0,0,0.099911,1,0,0,0.42678,2,0,0
481.5,0.29709,2,0,1,0.059281,0,0,1,0.01812,1,0,1,0.013245,1,1,1,0.43638,1,0,1,0.23345,1,0,1,0.098583,1,0,0,0.059035,2,0,0,0.057083,1,0,0,0.21834,2,0,0
481.6,0.20094,2,0,1,0.052008,0,0,1,0.024178,1,0,1,0.014453,1,1,1,0.59469,1,0,1,0.21373,1,0,1,0.095359,1,0,0,0.06467,2,0,0,0.071186,1,0,0,0.23955,2,0,0
481.7,0.099563,2,0,1,0.071269,0,0,1,0.017266,1,0,1,0.037744,1,1,1,0.43638,1,0,1,0.13885,1,0,1,0.15095,1,0,0,0.12767,2,0,0,0.11338,1,0,0,0.38153,2,0,0
481.8,0.092768,2,0,1,0.057683,0,0,1,0.047992,1,0,1,0.028961,1,1,1,0.24922,1,0,1,0.059698,1,0,1,0.060957,1,0,0,0.077221,2,0,0,0.11609,1,0,0,0.52001,2,0,0
481.9,0.07117,2,0,1,0.072465,0,0,1,0.032648,1,0,1,0.051575,1,1,1,0.96828,1,0,1,0.090698,1,0,1,0.052218,1,0,0,0.048704,2,0,0,0.11905,1,0,0,0.78895,2,0,0
482,0.072637,2,0,1,0.043693,0,0,1,0.031356,1,0,1,0.049592,1,1,1,0.77241,1,0,1,0.02853,1,0,1,0.060221,1,0,0,0.081195,2,0,0,0.086457,1,0,0,0.52067,2,0,0
482.1,0.4264,2,0,1,0.083941,0,0,1,0.033417,1,0,1,0.055315,1,1,1,0.47516,1,0,1,0.018353,1,0,1,0.037251,1,0,0,0.13746,2,0,0,0.04732,1,0,0,0.27294,2,0,0
482.2,2.9191,2,0,1,0.039645,0,0,1,0.043654,1,0,1,0.087649,1,1,1,0.63351,1,0,1,0.034792,1,0,1,0.042314,1,0,0,0.061917,2,0,0,0.13646,1,0,0,0.76215,2,0,0
482.3,1.0305,2,0,1,0.069557,0,0,1,0.016713,1,0,1,0.04799,1,1,1,0.75174,1,0,1,0.12213,1,0,1,0.033833,1,0,0,0.12709,2,0,0,0.043108,1,0,0,1.6452,2,0,0
482.4,0.30842,2,0,1,0.016596,0,0,1,0.052481,1,0,1,0.05419,1,1,1,0.46382,1,0,1,0.08917,1,0,1,0.064533,1,0,0,0.098094,2,0,0,0.095325,1,0,0,0.73857,2,0,0
482.5,1.2935,2,0,1,0.061255,0,0,1,0.051562,1,0,1,0.048061,1,1,1,0.47016,1,0,1,0.14936,1,0,1,0.091125,1,0,0,0.075731,2,0,0,0.086208,1,0,0,0.49666,2,0,0
482.6,0.9808,2,0,1,0.056393,0,0,1,0.014612,1,0,1,0.038755,1,1,1,0.32998,1,0,1,0.18187,1,0,1,0.14886,1,0,0,0.063787,2,0,0,0.10068,1,0,0,0.43023,2,0,0
482.7,0.46514,2,0,1,0.075503,0,0,1,0.059292,1,0,1,0.032899,1,1,1,0.5547,1,0,1,0.055369,1,0,1,0.065487,1,0,0,0.063711,2,0,0,0.07361,1,0,0,0.23446,2,0,0
482.8,2.6017,2,0,1,0.043381,0,0,1,0.042052,1,0,1,0.065406,1,1,1,1.0233,1,0,1,0.052393,1,0,1,0.06587,1,0,0,0.097949,2,0,0,0.069042,1,0,0,0.25333,2,0,0
482.9,2.235,2,0,1,0.068293,0,0,1,0.019275,1,0,1,0.038529,1,1,1,1.7442,1,0,1,0.03365,1,0,1,0.014725,1,0,0,0.07384,2,0,0,0.068708,1,0,0,0.11759,2,0,0
483,1.2347,2,0,1,0.062804,0,0,1,0.012968,1,0,1,0.042158,1,1,1,2.1819,1,0,1,0.074596,1,0,1,0.045367,1,0,0,0.096925,2,0,0,0.077613,2,0,0,0.11134,2,0,0
483.1,1.3572,2,0,1,0.015652,0,0,1,0.025842,1,0,1,0.12349,1,1,1,2.0911,1,0,1,0.16815,1,0,1,0.055601,1,0,0,0.041653,2,0,0,0.10262,2,0,0,0.18148,2,0,0
483.2,0.46643,2,0,1,0.060102,0,0,1,0.092995,1,0,1,0.14069,1,1,1,1.9409,1,0,1,0.043228,1,0,1,0.031387,1,0,0,0.12996,2,0,0,0.098814,2,0,0,0.33045,2,0,0
483.3,0.51036,2,0,1,0.03757,0,0,1,0.025301,1,0,1,0.042143,1,1,1,1.316,1,0,1,0.053587,1,0,1,0.051971,1,0,0,0.072196,2,0,0,0.12495,2,0,0,0.33371,2,0,0
483.4,0.14945,2,0,1,0.045486,0,0,1,0.03752,1,0,1,0.041234,1,1,1,1.2553,1,0,1,0.23538,1,0,1,0.055302,1,0,0,0.042431,2,0,0,0.13354,2,0,0,0.2084,2,0,0
483.5,0.14716,2,0,1,0.037962,0,0,1,0.032152,1,0,1,0.091558,1,1,1,0.69496,1,1,1,0.036173,1,0,1,0.087853,1,0,0,0.052063,2,0,0,0.13227,2,0,0,0.16252,2,0,0
483.6,0.21713,2,0,1,0.049155,0,0,1,0.014923,1,0,1,0.056169,1,1,1,0.68545,1,1,1,0.131,1,0,1,0.071007,1,0,0,0.12121,2,0,0,0.071632,2,0,0,0.12678,2,0,0
483.7,0.086314,2,0,1,0.084405,0,0,1,0.04318,1,0,1,0.084866,1,1,1,1.2902,1,1,1,0.091608,1,0,1,0.074564,1,0,0,0.06151,2,0,0,0.11075,2,0,0,0.47479,2,0,0
483.8,0.25002,2,0,1,0.067345,0,0,1,0.027653,1,0,1,0.10691,1,1,1,1.4935,1,1,1,0.11628,1,0,1,0.10498,1,0,0,0.025787,2,0,0,0.040463,2,0,0,0.28421,2,0,0
483.9,0.47653,2,0,1,0.053015,0,0,1,0.040645,1,0,1,0.11177,1,1,1,1.3326,1,1,1,0.082628,1,0,1,0.10294,1,0,0,0.083067,2,0,0,0.019513,2,0,0,0.20814,2,0,0
484,0.42323,2,0,1,0.13535,0,0,1,0.029753,1,0,1,0.066043,1,1,1,0.23932,1,1,1,0.15894,1,0,1,0.084111,1,0,0,0.21098,2,0,0,0.056108,2,0,0,0.45889,2,0,0
484.1,0.5079,2,0,1,0.11944,0,0,1,0.020231,1,0,1,0.043971,1,1,1,0.65593,1,1,1,0.056228,1,0,1,0.09131,1,0,0,0.12325,2,0,0,0.041605,2,0,0,0.46503,1,0,0
484.2,0.46984,2,0,1,0.31785,0,0,1,0.022824,1,0,1,0.070333,1,1,1,0.6339,1,0,1,0.054766,1,0,1,0.019476,1,0,0,0.27901,2,0,0,0.045367,2,0,0,0.47846,1,0,0
484.3,0.53834,2,0,1,0.28004,0,0,1,0.037901,1,0,1,0.089255,1,1,1,0.82529,1,0,1,0.028993,1,0,1,0.052594,1,0,0,0.16005,2,0,0,0.036381,2,0,0,0.44603,1,0,0
484.4,0.62183,2,0,1,0.098649,0,0,1,0.067397,1,0,1,0.041828,1,1,1,0.72772,1,0,1,0.042221,1,0,1,0.10863,1,0,0,0.11066,2,0,0,0.046577,2,0,0,0.36922,1,0,0
484.5,0.2614,2,0,1,0.19406,0,0,1,0.03492,1,0,1,0.066097,1,1,1,1.2405,1,0,1,0.074226,1,0,1,0.06987,1,0,0,0.031587,2,0,0,0.046008,2,0,0,0.24581,2,0,0
484.6,0.1341,2,0,1,0.36503,0,0,1,0.031811,1,0,1,0.048111,1,1,1,1.4164,1,0,1,0.48721,1,0,1,0.06479,1,0,0,0.10704,2,0,0,0.13503,2,0,0,0.13151,2,0,0
484.7,0.17137,2,0,1,0.29587,0,0,1,0.032885,1,0,1,0.037543,1,1,1,1.5448,1,0,1,0.37584,1,0,1,0.037865,1,0,0,0.093203,2,0,0,0.14234,2,0,0,0.082725,2,0,0
484.8,0.30491,2,0,1,0.089138,0,0,1,0.04169,1,0,1,0.039582,1,1,1,1.4304,1,0,1,0.24624,1,0,1,0.079612,1,0,0,0.107,2,0,0,0.065827,2,0,0,0.091002,2,0,0
484.9,0.84292,2,0,1,0.1214,0,0,1,0.019715,1,0,1,0.037242,1,1,1,0.74455,1,0,1,0.38515,1,0,1,0.10478,1,0,0,0.054089,2,0,0,0.050834,2,0,0,0.15017,2,0,0
485,3.7902,2,0,1,0.087756,0,0,1,0.047694,1,0,1,0.050964,1,1,1,1.3721,1,0,1,0.26783,1,0,1,0.046506,1,0,0,0.13327,2,0,0,0.073361,2,0,0,0.10722,2,0,0
485.1,4.6203,2,0,1,0.1883,0,0,1,0.026544,1,0,1,0.014111,1,1,1,2.0427,1,0,1,0.29076,1,0,1,0.038124,1,0,0,0.064857,2,0,0,0.093841,2,0,0,0.079708,2,0,0
485.2,2.2475,2,0,1,0.21052,0,0,1,0.062299,1,0,1,0.025036,1,1,1,1.4936,1,0,1,0.32637,1,0,1,0.072458,1,0,0,0.12056,2,0,0,0.045455,2,0,0,0.14428,2,0,0
485.3,1.0367,2,0,1,0.14264,0,0,1,0.082802,1,0,1,0.023044,1,1,1,0.40942,1,0,1,0.51481,1,0,1,0.025772,1,0,0,0.1488,2,0,0,0.070566,2,0,0,0.1397,2,0,0
485.4,1.3804,2,0,1,0.13864,0,0,1,0.039322,1,0,1,0.025685,1,1,1,0.19041,1,0,1,0.94812,1,0,1,0.058899,1,0,0,0.093178,2,0,0,0.078179,2,0,0,0.068441,2,0,0
485.5,0.50137,2,0,1,0.091863,0,0,1,0.17237,1,0,1,0.032538,1,1,1,0.36506,1,0,1,0.8391,1,0,1,0.034455,1,0,0,0.027377,2,0,0,0.17176,2,0,0,0.060654,2,0,0
485.6,0.15289,2,0,1,0.066815,0,0,1,0.11348,1,0,1,0.038505,1,1,1,0.25781,1,0,1,0.2138,1,0,1,0.052693,1,0,0,0.11299,2,0,0,0.14537,2,0,0,0.13661,2,0,0
485.7,0.15938,2,0,1,0.040572,0,0,1,0.12601,1,0,1,0.023577,1,1,1,0.22015,1,0,1,0.086611,1,0,1,0.047841,1,0,0,0.099287,2,0,0,0.14536,2,0,0,0.13146,2,0,0
485.8,0.4317,2,0,1,0.042907,0,0,1,0.038062,1,0,1,0.0072555,1,1,1,0.27442,1,0,1,0.15998,1,0,1,0.037953,1,0,0,0.082915,2,0,0,0.14952,2,0,0,0.13604,2,0,0
485.9,0.70762,2,0,1,0.085485,0,0,1,0.072455,1,0,1,0.02341,1,1,1,0.22437,1,0,1,0.18301,1,0,1,0.058785,1,0,0,0.071995,2,0,0,0.11015,2,0,0,0.11318,2,0,0
486,1.6285,2,0,1,0.066299,0,0,1,0.079686,1,0,1,0.058089,1,1,1,0.24157,1,0,1,0.17498,1,0,1,0.036777,1,0,0,0.11459,2,0,0,0.07759,2,0,0,0.15188,2,0,0
486.1,2.3349,2,0,1,0.089598,0,0,1,0.01006,1,0,1,0.031449,1,1,1,0.24334,1,0,1,0.10366,1,0,1,0.021654,1,0,0,0.050668,2,0,0,0.050632,2,0,0,0.17317,2,0,0
486.2,1.3901,2,0,1,0.04015,0,0,1,0.068616,1,0,1,0.02197,1,1,1,0.36073,1,0,1,0.045312,1,0,1,0.085847,1,0,0,0.11239,2,0,0,0.028915,2,0,0,0.1896,2,0,0
486.3,0.52761,2,0,1,0.043978,0,0,1,0.060114,1,0,1,0.063099,1,1,1,0.055945,1,0,1,0.11192,1,0,1,0.050933,1,0,0,0.042345,2,0,0,0.05126,2,0,0,0.15906,2,0,0
486.4,0.70478,2,0,1,0.071518,0,0,1,0.06204,1,0,1,0.035428,1,1,1,0.050237,1,0,1,0.11668,1,0,1,0.045478,1,0,0,0.050214,2,0,0,0.04681,2,0,0,0.11928,2,0,0
486.5,0.63869,2,0,1,0.058825,0,0,1,0.071344,1,0,1,0.058716,1,1,1,0.10435,1,0,1,0.11606,1,0,1,0.055401,1,0,0,0.029937,2,0,0,0.025533,2,0,0,0.10788,2,0,0
486.6,1.0721,2,0,1,0.066937,0,0,1,0.070497,1,0,1,0.057238,1,1,1,0.20749,1,0,1,0.10927,1,0,1,0.085586,1,0,0,0.023995,2,0,0,0.04285,2,0,0,0.10368,2,0,0
486.7,2.5286,2,0,1,0.038646,0,0,1,0.050803,1,0,1,0.043307,1,1,1,0.099764,1,0,1,0.11051,1,0,1,0.054266,1,0,0,0.21477,2,0,0,0.067783,2,0,0,0.10647,2,0,0
486.8,0.48147,2,0,1,0.025384,0,0,1,0.0299,1,0,1,0.020549,1,1,1,0.099995,1,0,1,0.086938,1,0,1,0.028678,1,0,0,0.065181,2,0,0,0.064028,2,0,0,0.088192,2,0,0
486.9,0.96618,2,0,1,0.031047,0,0,1,0.02567,1,0,1,0.03752,1,1,1,0.2343,1,0,1,0.16464,1,0,1,0.068481,1,0,0,0.12948,2,0,0,0.048416,2,0,0,0.055723,2,0,0
487,1.4342,2,0,1,0.08083,0,0,1,0.038825,1,0,1,0.072223,1,1,1,0.18638,1,0,1,0.094998,1,0,1,0.038481,1,0,0,0.085061,2,0,0,0.13832,2,0,0,0.0834,2,0,0
487.1,1.3675,2,0,1,0.037994,0,0,1,0.038938,1,0,1,0.02442,1,1,1,0.1991,1,0,1,0.05599,1,0,1,0.12243,1,0,0,0.044365,2,0,0,0.11931,2,0,0,0.10835,2,0,0
487.2,4.0971,2,0,1,0.044924,0,0,1,0.020001,1,0,1,0.047333,1,1,1,0.11025,1,0,1,0.086362,1,0,1,0.072139,1,0,0,0.12155,2,0,0,0.11862,2,0,0,0.059901,2,0,0
487.3,1.6321,2,0,1,0.052647,0,0,1,0.035108,1,0,1,0.064429,1,1,1,0.080215,1,0,1,0.08821,1,0,1,0.049079,1,0,0,0.099625,2,0,0,0.051942,2,0,0,0.030519,2,0,0
